-4.700854700854700807e-01 -8.983050847457627608e-01 8.196721311475418936e-02
-4.188034188034187588e-01 -7.966101694915254106e-01 -3.770491803278688270e-01
6.239316239316239354e-01 2.881355932203388814e-01 -2.131147540983606703e-01
5.897435897435896468e-01 8.474576271186440302e-02 -4.426229508196721785e-01
-5.042735042735042583e-01 5.254237288135592543e-01 -4.754098360655737432e-01
-5.213675213675212916e-01 -7.966101694915254106e-01 -4.918032786885251362e-02
-1.282051282051281937e-01 -1.864406779661016422e-01 -5.409836065573769837e-01
-6.410256410256409687e-01 -7.966101694915254106e-01 -3.770491803278688270e-01
-5.042735042735042583e-01 -7.288135593220339548e-01 -1.639344262295083787e-02
6.581196581196582240e-01 -5.932203389830508211e-01 -2.459016393442623460e-01
6.752136752136752573e-01 1.525423728813559698e-01 -2.786885245901639108e-01
5.897435897435896468e-01 -7.288135593220339548e-01 -5.737704918032786594e-01
9.401709401709412717e-02 2.203389830508475367e-01 -4.754098360655737432e-01
4.273504273504280526e-02 -7.966101694915254106e-01 -1.475409836065574298e-01
7.777777777777776791e-01 1.864406779661016422e-01 -4.426229508196721785e-01
-7.264957264957264682e-01 -6.271186440677966045e-01 -5.409836065573769837e-01
5.555555555555555802e-01 7.288135593220339548e-01 -4.918032786885251362e-02
4.273504273504280526e-02 2.881355932203388814e-01 -3.114754098360655865e-01
4.358974358974359031e-01 6.271186440677967155e-01 -5.409836065573769837e-01
-3.846153846153845812e-01 7.966101694915255216e-01 1.475409836065573188e-01
3.333333333333332593e-01 -7.627118644067796271e-01 -1.475409836065574298e-01
-6.581196581196581130e-01 7.627118644067796271e-01 -2.786885245901639108e-01
-3.333333333333333703e-01 -6.271186440677966045e-01 -4.426229508196721785e-01
3.504273504273505147e-01 -8.305084745762711940e-01 -4.918032786885251362e-02
8.461538461538462563e-01 -5.254237288135592543e-01 -4.754098360655737432e-01
6.923076923076922906e-01 -8.644067796610169774e-01 -3.114754098360655865e-01
7.606837606837606458e-01 -6.949152542372880603e-01 -4.098360655737705027e-01
-7.606837606837606458e-01 -6.610169491525423879e-01 -4.754098360655737432e-01
-1.623931623931623713e-01 4.237288135593220151e-01 -3.442622950819672623e-01
-5.555555555555555802e-01 -2.881355932203389925e-01 -3.442622950819672623e-01
-8.290598290598290010e-01 -3.559322033898305593e-01 -6.065573770491803351e-01
5.982905982905983855e-02 -3.898305084745762317e-01 -3.770491803278688270e-01
3.504273504273505147e-01 -7.966101694915254106e-01 -3.114754098360655865e-01
-6.752136752136752573e-01 -9.322033898305084332e-01 -3.442622950819672623e-01
-8.461538461538461453e-01 -8.305084745762711940e-01 -6.065573770491803351e-01
6.752136752136752573e-01 7.288135593220339548e-01 -4.098360655737705027e-01
-8.119658119658119677e-01 4.576271186440676875e-01 -4.426229508196721785e-01
2.136752136752135822e-01 -4.915254237288135819e-01 -4.098360655737705027e-01
5.897435897435896468e-01 1.864406779661016422e-01 -1.475409836065574298e-01
-6.239316239316239354e-01 -6.949152542372880603e-01 -1.803278688524589946e-01
1.452991452991452270e-01 -2.203389830508474256e-01 -3.442622950819672623e-01
7.264957264957265792e-01 8.474576271186440302e-02 -4.754098360655737432e-01
8.632478632478632896e-01 4.576271186440676875e-01 -6.065573770491803351e-01
2.307692307692308376e-01 2.203389830508475367e-01 -3.770491803278688270e-01
-7.435897435897436125e-01 -7.966101694915254106e-01 -4.426229508196721785e-01
-2.478632478632478708e-01 -4.576271186440677985e-01 -2.459016393442623460e-01
1.794871794871795156e-01 -8.644067796610169774e-01 -4.426229508196721785e-01
-5.384615384615384359e-01 -8.305084745762711940e-01 -8.196721311475407834e-02
-4.700854700854700807e-01 -3.220338983050847759e-01 -5.409836065573769837e-01
-2.136752136752136932e-01 -5.254237288135592543e-01 8.196721311475418936e-02
7.264957264957265792e-01 7.966101694915255216e-01 -3.770491803278688270e-01
-5.726495726495726135e-01 5.254237288135592543e-01 -4.754098360655737432e-01
-5.042735042735042583e-01 9.322033898305084332e-01 -4.426229508196721785e-01
-5.897435897435897578e-01 8.983050847457627608e-01 -4.098360655737705027e-01
-4.358974358974359031e-01 -9.661016949152542166e-01 -1.639344262295083787e-02
-1.965811965811965489e-01 4.237288135593220151e-01 -1.475409836065574298e-01
-4.871794871794872250e-01 -6.271186440677966045e-01 -4.098360655737705027e-01
-6.239316239316239354e-01 -5.254237288135592543e-01 -2.459016393442623460e-01
6.068376068376069021e-01 -9.661016949152542166e-01 -5.081967213114754189e-01
6.239316239316239354e-01 7.627118644067796271e-01 -1.475409836065574298e-01
3.846153846153845812e-01 1.864406779661016422e-01 -2.131147540983606703e-01
7.777777777777776791e-01 5.932203389830508211e-01 -5.081967213114754189e-01
-2.991452991452991927e-01 1.864406779661016422e-01 -5.409836065573769837e-01
4.273504273504280526e-02 -4.576271186440677985e-01 -5.737704918032786594e-01
4.700854700854701917e-01 -4.237288135593220151e-01 -5.409836065573769837e-01
-5.726495726495726135e-01 -6.610169491525423879e-01 -2.459016393442623460e-01
7.606837606837606458e-01 4.576271186440676875e-01 -4.426229508196721785e-01
1.623931623931624824e-01 -6.610169491525423879e-01 4.918032786885251362e-02
1.111111111111111605e-01 -4.915254237288135819e-01 -5.409836065573769837e-01
-2.136752136752136932e-01 3.898305084745763427e-01 -1.475409836065574298e-01
-2.564102564102566095e-02 5.932203389830508211e-01 -2.459016393442623460e-01
8.119658119658119677e-01 -5.593220338983051487e-01 -5.081967213114754189e-01
-6.239316239316239354e-01 1.525423728813559698e-01 -4.426229508196721785e-01
6.068376068376069021e-01 -1.186440677966101864e-01 -4.426229508196721785e-01
7.435897435897436125e-01 4.576271186440676875e-01 -3.442622950819672623e-01
-1.282051282051281937e-01 -4.915254237288135819e-01 -6.065573770491803351e-01
6.410256410256409687e-01 2.203389830508475367e-01 -2.786885245901639108e-01
6.239316239316239354e-01 -6.271186440677966045e-01 -2.131147540983606703e-01
-1.623931623931623713e-01 6.610169491525423879e-01 1.639344262295083787e-02
-2.564102564102566095e-02 -8.305084745762711940e-01 -4.426229508196721785e-01
4.273504273504280526e-02 1.000000000000000000e+00 -1.803278688524589946e-01
-1.282051282051281937e-01 -4.915254237288135819e-01 -6.065573770491803351e-01
-2.820512820512820484e-01 -9.322033898305084332e-01 -8.196721311475407834e-02
-7.692307692307687184e-02 1.186440677966100754e-01 -4.098360655737705027e-01
4.358974358974359031e-01 1.525423728813559698e-01 -4.754098360655737432e-01
3.846153846153845812e-01 4.237288135593220151e-01 2.786885245901640218e-01
-1.965811965811965489e-01 -7.288135593220339548e-01 -4.754098360655737432e-01
-2.820512820512820484e-01 -8.983050847457627608e-01 -3.770491803278688270e-01
2.991452991452991927e-01 -4.576271186440677985e-01 -2.786885245901639108e-01
4.871794871794872250e-01 8.983050847457627608e-01 -2.786885245901639108e-01
-7.094017094017093239e-01 -7.288135593220339548e-01 -3.770491803278688270e-01
2.478632478632478708e-01 3.220338983050847759e-01 -4.426229508196721785e-01
-3.504273504273504036e-01 -4.915254237288135819e-01 -4.754098360655737432e-01
-3.504273504273504036e-01 -1.000000000000000000e+00 -1.639344262295083787e-02
3.846153846153845812e-01 7.288135593220339548e-01 -4.754098360655737432e-01
7.264957264957265792e-01 3.559322033898304483e-01 -3.770491803278688270e-01
-1.965811965811965489e-01 7.288135593220339548e-01 2.131147540983606703e-01
-5.213675213675212916e-01 -6.949152542372880603e-01 -1.639344262295083787e-02
3.162393162393162260e-01 -5.254237288135592543e-01 -1.639344262295083787e-02
3.846153846153845812e-01 2.203389830508475367e-01 -4.918032786885251362e-02
-4.188034188034187588e-01 -8.644067796610169774e-01 -4.754098360655737432e-01
4.273504273504280526e-02 -9.661016949152542166e-01 -3.114754098360655865e-01
-4.700854700854700807e-01 2.542372881355932090e-01 -5.737704918032786594e-01
-3.162393162393162260e-01 -5.254237288135592543e-01 -1.803278688524589946e-01
6.923076923076922906e-01 -7.288135593220339548e-01 -2.786885245901639108e-01
5.897435897435896468e-01 3.220338983050847759e-01 -1.147540983606557541e-01
4.017094017094016145e-01 -6.271186440677966045e-01 2.459016393442623460e-01
-4.700854700854700807e-01 -1.694915254237283619e-02 -2.131147540983606703e-01
4.017094017094016145e-01 1.000000000000000000e+00 2.131147540983606703e-01
-4.358974358974359031e-01 -4.915254237288135819e-01 -3.114754098360655865e-01
-3.675213675213675479e-01 1.525423728813559698e-01 4.918032786885251362e-02
-1.111111111111111605e-01 -8.305084745762711940e-01 2.131147540983606703e-01
6.239316239316239354e-01 1.186440677966100754e-01 -5.737704918032786594e-01
-5.042735042735042583e-01 -7.627118644067796271e-01 -3.770491803278688270e-01
-9.401709401709401615e-02 -9.661016949152542166e-01 -1.639344262295083787e-02
1.111111111111111605e-01 -9.322033898305084332e-01 -4.918032786885251362e-02
4.871794871794872250e-01 -8.305084745762711940e-01 -4.754098360655737432e-01
2.478632478632478708e-01 -3.559322033898305593e-01 -2.459016393442623460e-01
-7.264957264957264682e-01 -8.305084745762711940e-01 -5.081967213114754189e-01
-8.547008547008516643e-03 -8.983050847457627608e-01 -1.803278688524589946e-01
3.504273504273505147e-01 -5.932203389830508211e-01 -3.442622950819672623e-01
3.333333333333332593e-01 -2.203389830508474256e-01 -4.098360655737705027e-01
5.384615384615385469e-01 -8.305084745762711940e-01 -4.918032786885251362e-02
8.290598290598290010e-01 -4.576271186440677985e-01 -5.737704918032786594e-01
4.273504273504280526e-02 -6.610169491525423879e-01 -8.196721311475407834e-02
-5.384615384615384359e-01 -8.983050847457627608e-01 -2.786885245901639108e-01
-2.991452991452991927e-01 -6.949152542372880603e-01 -2.131147540983606703e-01
-4.358974358974359031e-01 5.254237288135592543e-01 8.196721311475418936e-02
6.068376068376069021e-01 -1.864406779661016422e-01 -5.081967213114754189e-01
2.478632478632478708e-01 4.915254237288135819e-01 -5.409836065573769837e-01
-6.410256410256409687e-01 -5.593220338983051487e-01 -2.459016393442623460e-01
-6.239316239316239354e-01 -2.203389830508474256e-01 -2.459016393442623460e-01
-1.111111111111111605e-01 2.203389830508475367e-01 8.196721311475418936e-02
-1.452991452991453381e-01 -3.220338983050847759e-01 -8.196721311475407834e-02
-2.136752136752136932e-01 -8.305084745762711940e-01 -5.081967213114754189e-01
-5.213675213675212916e-01 3.898305084745763427e-01 -3.442622950819672623e-01
-7.777777777777777901e-01 -3.559322033898305593e-01 -5.409836065573769837e-01
5.726495726495726135e-01 1.525423728813559698e-01 -1.147540983606557541e-01
-5.555555555555555802e-01 3.898305084745763427e-01 -1.147540983606557541e-01
-1.623931623931623713e-01 -1.864406779661016422e-01 -4.426229508196721785e-01
6.581196581196582240e-01 -6.949152542372880603e-01 -2.131147540983606703e-01
2.820512820512821595e-01 8.474576271186440302e-02 -3.114754098360655865e-01
7.777777777777776791e-01 6.610169491525423879e-01 -4.754098360655737432e-01
4.017094017094016145e-01 -5.932203389830508211e-01 -4.426229508196721785e-01
-6.410256410256409687e-01 -3.559322033898305593e-01 -6.065573770491803351e-01
6.410256410256409687e-01 5.254237288135592543e-01 -2.131147540983606703e-01
-3.675213675213675479e-01 -4.237288135593220151e-01 -5.409836065573769837e-01
7.264957264957265792e-01 1.864406779661016422e-01 -3.770491803278688270e-01
6.752136752136752573e-01 -7.966101694915254106e-01 -2.786885245901639108e-01
-8.461538461538461453e-01 7.288135593220339548e-01 -5.737704918032786594e-01
6.239316239316239354e-01 5.593220338983051487e-01 -8.196721311475407834e-02
-4.529914529914529364e-01 -3.559322033898305593e-01 -5.081967213114754189e-01
6.068376068376069021e-01 2.203389830508475367e-01 -3.770491803278688270e-01
-4.700854700854700807e-01 -4.915254237288135819e-01 -5.409836065573769837e-01
2.478632478632478708e-01 -6.949152542372880603e-01 -4.098360655737705027e-01
-4.273504273504269424e-02 -8.644067796610169774e-01 -8.196721311475407834e-02
-2.820512820512820484e-01 -7.288135593220339548e-01 -2.459016393442623460e-01
5.982905982905983855e-02 4.915254237288135819e-01 -8.196721311475407834e-02
7.094017094017093239e-01 -8.983050847457627608e-01 -3.770491803278688270e-01
1.452991452991452270e-01 -3.559322033898305593e-01 -1.147540983606557541e-01
2.820512820512821595e-01 -4.915254237288135819e-01 -4.098360655737705027e-01
-4.273504273504269424e-02 -8.474576271186440302e-02 -3.770491803278688270e-01
8.119658119658119677e-01 4.915254237288135819e-01 -4.754098360655737432e-01
-1.965811965811965489e-01 5.084745762711873063e-02 -5.409836065573769837e-01
2.564102564102554993e-02 3.559322033898304483e-01 -2.459016393442623460e-01
-1.965811965811965489e-01 -7.288135593220339548e-01 -5.737704918032786594e-01
5.555555555555555802e-01 -3.559322033898305593e-01 -4.098360655737705027e-01
7.264957264957265792e-01 4.237288135593220151e-01 -3.442622950819672623e-01
-1.282051282051281937e-01 -5.593220338983051487e-01 1.803278688524589946e-01
-5.897435897435897578e-01 -6.271186440677966045e-01 -2.131147540983606703e-01
-3.333333333333333703e-01 -5.593220338983051487e-01 -3.442622950819672623e-01
-8.119658119658119677e-01 -5.932203389830508211e-01 -5.081967213114754189e-01
-6.923076923076922906e-01 3.898305084745763427e-01 -3.442622950819672623e-01
-3.675213675213675479e-01 5.084745762711873063e-02 -3.114754098360655865e-01
-9.401709401709401615e-02 -7.627118644067796271e-01 -3.114754098360655865e-01
-2.307692307692307265e-01 -1.000000000000000000e+00 -1.147540983606557541e-01
2.649572649572649041e-01 -5.932203389830508211e-01 -5.409836065573769837e-01
5.384615384615385469e-01 1.864406779661016422e-01 -3.442622950819672623e-01
2.478632478632478708e-01 6.271186440677967155e-01 -4.918032786885251362e-02
-2.307692307692307265e-01 -5.932203389830508211e-01 -4.098360655737705027e-01
-5.384615384615384359e-01 8.983050847457627608e-01 -4.098360655737705027e-01
2.820512820512821595e-01 5.084745762711873063e-02 -3.114754098360655865e-01
-8.119658119658119677e-01 8.305084745762711940e-01 -5.737704918032786594e-01
3.846153846153845812e-01 5.084745762711873063e-02 -3.114754098360655865e-01
-2.820512820512820484e-01 1.525423728813559698e-01 -4.098360655737705027e-01
5.213675213675212916e-01 -8.474576271186440302e-02 -5.737704918032786594e-01
2.991452991452991927e-01 1.694915254237283619e-02 -4.426229508196721785e-01
1.282051282051281937e-01 -1.864406779661016422e-01 -6.065573770491803351e-01
-6.239316239316239354e-01 -5.084745762711861961e-02 -5.409836065573769837e-01
-1.111111111111111605e-01 -2.881355932203389925e-01 -4.098360655737705027e-01
4.017094017094016145e-01 -5.932203389830508211e-01 -3.442622950819672623e-01
-5.555555555555555802e-01 -8.305084745762711940e-01 -5.409836065573769837e-01
5.982905982905983855e-02 3.559322033898304483e-01 2.786885245901640218e-01
4.188034188034188698e-01 -7.966101694915254106e-01 -5.737704918032786594e-01
7.094017094017093239e-01 6.949152542372880603e-01 -3.442622950819672623e-01
-1.794871794871795156e-01 -7.627118644067796271e-01 -5.081967213114754189e-01
3.504273504273505147e-01 -4.576271186440677985e-01 -5.409836065573769837e-01
-3.504273504273504036e-01 7.288135593220339548e-01 2.786885245901640218e-01
-7.264957264957264682e-01 -6.271186440677966045e-01 -3.114754098360655865e-01
-6.410256410256409687e-01 -8.983050847457627608e-01 -2.786885245901639108e-01
-3.504273504273504036e-01 5.084745762711873063e-02 -3.114754098360655865e-01
-3.846153846153845812e-01 -7.966101694915254106e-01 -1.803278688524589946e-01
-2.478632478632478708e-01 -1.864406779661016422e-01 -4.426229508196721785e-01
4.529914529914529364e-01 4.237288135593220151e-01 -5.081967213114754189e-01
-4.871794871794872250e-01 1.525423728813559698e-01 -8.196721311475407834e-02
-8.461538461538461453e-01 5.254237288135592543e-01 -4.754098360655737432e-01
-1.282051282051281937e-01 -7.966101694915254106e-01 -5.737704918032786594e-01
-1.965811965811965489e-01 -2.203389830508474256e-01 -4.098360655737705027e-01
-1.623931623931623713e-01 -7.627118644067796271e-01 -1.147540983606557541e-01
-6.239316239316239354e-01 -4.237288135593220151e-01 -5.081967213114754189e-01
-1.623931623931623713e-01 1.525423728813559698e-01 -5.081967213114754189e-01
7.606837606837606458e-01 -8.644067796610169774e-01 -4.754098360655737432e-01
-4.188034188034187588e-01 -4.915254237288135819e-01 -1.475409836065574298e-01
3.504273504273505147e-01 1.864406779661016422e-01 -4.918032786885251362e-02
1.452991452991452270e-01 2.542372881355932090e-01 -4.754098360655737432e-01
4.871794871794872250e-01 -8.305084745762711940e-01 -4.426229508196721785e-01
-7.435897435897436125e-01 -1.525423728813559698e-01 -4.754098360655737432e-01
7.777777777777776791e-01 2.203389830508475367e-01 -5.081967213114754189e-01
-3.162393162393162260e-01 -5.084745762711861961e-02 -3.442622950819672623e-01
-7.692307692307687184e-02 2.203389830508475367e-01 -2.131147540983606703e-01
-9.401709401709401615e-02 -9.661016949152542166e-01 2.131147540983606703e-01
4.700854700854701917e-01 8.983050847457627608e-01 -3.114754098360655865e-01
5.897435897435896468e-01 -2.203389830508474256e-01 -3.770491803278688270e-01
-4.700854700854700807e-01 3.559322033898304483e-01 -1.475409836065574298e-01
-2.136752136752136932e-01 -6.949152542372880603e-01 -8.196721311475407834e-02
4.358974358974359031e-01 8.474576271186440302e-02 -2.459016393442623460e-01
5.897435897435896468e-01 -6.949152542372880603e-01 -3.770491803278688270e-01
-6.239316239316239354e-01 -6.271186440677966045e-01 -2.459016393442623460e-01
6.923076923076922906e-01 9.322033898305084332e-01 -3.114754098360655865e-01
-7.094017094017093239e-01 -8.983050847457627608e-01 -3.770491803278688270e-01
8.119658119658119677e-01 2.881355932203388814e-01 -5.409836065573769837e-01
2.820512820512821595e-01 -5.084745762711861961e-02 -5.409836065573769837e-01
-4.358974358974359031e-01 -7.288135593220339548e-01 8.196721311475418936e-02
6.752136752136752573e-01 2.881355932203388814e-01 -2.131147540983606703e-01
2.478632478632478708e-01 -8.983050847457627608e-01 -2.459016393442623460e-01
-7.264957264957264682e-01 5.084745762711873063e-02 -4.098360655737705027e-01
-1.111111111111111605e-01 -7.288135593220339548e-01 -2.459016393442623460e-01
7.777777777777776791e-01 -3.898305084745762317e-01 -4.426229508196721785e-01
-4.273504273504269424e-02 5.084745762711873063e-02 -3.770491803278688270e-01
-2.564102564102566095e-02 -1.186440677966101864e-01 -1.639344262295083787e-02
6.239316239316239354e-01 -9.661016949152542166e-01 -2.131147540983606703e-01
6.410256410256409687e-01 6.271186440677967155e-01 -2.131147540983606703e-01
1.623931623931624824e-01 -4.576271186440677985e-01 -4.098360655737705027e-01
7.948717948717949344e-01 3.220338983050847759e-01 -5.081967213114754189e-01
-2.307692307692307265e-01 -6.610169491525423879e-01 1.639344262295083787e-02
2.649572649572649041e-01 -7.627118644067796271e-01 -3.770491803278688270e-01
2.991452991452991927e-01 -7.627118644067796271e-01 -1.147540983606557541e-01
7.692307692307687184e-02 -7.288135593220339548e-01 -1.147540983606557541e-01
4.358974358974359031e-01 3.559322033898304483e-01 -3.770491803278688270e-01
-7.777777777777777901e-01 -5.254237288135592543e-01 -4.754098360655737432e-01
-7.435897435897436125e-01 5.254237288135592543e-01 -3.442622950819672623e-01
6.752136752136752573e-01 -9.322033898305084332e-01 -2.786885245901639108e-01
-7.692307692307687184e-02 8.305084745762711940e-01 2.131147540983606703e-01
-5.555555555555555802e-01 1.186440677966100754e-01 -1.147540983606557541e-01
-1.452991452991453381e-01 -9.661016949152542166e-01 -1.475409836065574298e-01
-8.803418803418803229e-01 1.864406779661016422e-01 -6.065573770491803351e-01
-7.948717948717949344e-01 -4.237288135593220151e-01 -5.409836065573769837e-01
-2.991452991452991927e-01 -2.542372881355932090e-01 -4.098360655737705027e-01
-5.555555555555555802e-01 1.864406779661016422e-01 -2.786885245901639108e-01
3.846153846153845812e-01 1.186440677966100754e-01 -1.475409836065574298e-01
-6.923076923076922906e-01 -7.966101694915254106e-01 -4.754098360655737432e-01
-5.384615384615384359e-01 1.186440677966100754e-01 -4.754098360655737432e-01
4.358974358974359031e-01 1.525423728813559698e-01 -4.098360655737705027e-01
-6.752136752136752573e-01 -8.644067796610169774e-01 -3.442622950819672623e-01
-4.700854700854700807e-01 -5.593220338983051487e-01 -5.081967213114754189e-01
6.410256410256409687e-01 8.644067796610168664e-01 -3.114754098360655865e-01
-8.632478632478632896e-01 -4.576271186440677985e-01 -5.409836065573769837e-01
5.384615384615385469e-01 2.881355932203388814e-01 -1.475409836065574298e-01
-4.529914529914529364e-01 -9.322033898305084332e-01 8.196721311475418936e-02
2.649572649572649041e-01 -3.220338983050847759e-01 -1.147540983606557541e-01
-6.410256410256409687e-01 -3.898305084745762317e-01 -4.426229508196721785e-01
-1.111111111111111605e-01 -8.644067796610169774e-01 1.803278688524589946e-01
7.948717948717949344e-01 1.186440677966100754e-01 -4.426229508196721785e-01
-2.820512820512820484e-01 -7.288135593220339548e-01 -2.131147540983606703e-01
-2.991452991452991927e-01 1.694915254237283619e-02 -5.081967213114754189e-01
1.111111111111111605e-01 -8.474576271186440302e-02 -2.459016393442623460e-01
6.581196581196582240e-01 7.627118644067796271e-01 -2.459016393442623460e-01
7.606837606837606458e-01 5.254237288135592543e-01 -3.770491803278688270e-01
-5.384615384615384359e-01 -3.220338983050847759e-01 -8.196721311475407834e-02
1.623931623931624824e-01 1.186440677966100754e-01 -4.098360655737705027e-01
6.239316239316239354e-01 8.474576271186440302e-02 -2.459016393442623460e-01
4.188034188034188698e-01 2.881355932203388814e-01 -3.770491803278688270e-01
-6.239316239316239354e-01 -7.627118644067796271e-01 -2.131147540983606703e-01
2.649572649572649041e-01 -7.288135593220339548e-01 -3.770491803278688270e-01
-4.017094017094017255e-01 7.966101694915255216e-01 -1.475409836065574298e-01
-1.452991452991453381e-01 -4.237288135593220151e-01 -2.131147540983606703e-01
-1.452991452991453381e-01 -4.915254237288135819e-01 -1.803278688524589946e-01
4.700854700854701917e-01 -6.610169491525423879e-01 8.196721311475418936e-02
1.623931623931624824e-01 -1.000000000000000000e+00 -4.098360655737705027e-01
7.692307692307687184e-02 8.474576271186440302e-02 -2.786885245901639108e-01
7.692307692307687184e-02 -5.254237288135592543e-01 -5.737704918032786594e-01
4.871794871794872250e-01 8.644067796610168664e-01 -1.803278688524589946e-01
-4.188034188034187588e-01 3.898305084745763427e-01 -3.114754098360655865e-01
-1.111111111111111605e-01 -4.576271186440677985e-01 -4.426229508196721785e-01
-5.982905982905983855e-02 -4.237288135593220151e-01 -3.770491803278688270e-01
-4.188034188034187588e-01 -7.966101694915254106e-01 -2.131147540983606703e-01
-2.649572649572649041e-01 -1.525423728813559698e-01 -5.409836065573769837e-01
-1.282051282051281937e-01 -3.220338983050847759e-01 -4.754098360655737432e-01
-3.504273504273504036e-01 -3.220338983050847759e-01 -4.426229508196721785e-01
