,precision,recall,f1-score,support
0.0,0.9121181410163602,0.9115902184922587,0.9118541033434651,6911.0
1.0,0.9126518942101501,0.9131740809612359,0.912912912912913,6991.0
accuracy,0.9123867069486404,0.9123867069486404,0.9123867069486404,0.9123867069486404
macro avg,0.9123850176132552,0.9123821497267472,0.912383508128189,13902.0
weighted avg,0.9123865533726964,0.9123867069486404,0.9123865546238571,13902.0
