,precision,recall,f1-score,support
0.0,0.9515079834417505,0.9281799826939717,0.9396992261644036,6934.0
1.0,0.9302325581395349,0.9529276693455798,0.9414433574365518,6968.0
accuracy,0.9405840886203424,0.9405840886203424,0.9405840886203424,0.9405840886203424
macro avg,0.9408702707906427,0.9405538260197758,0.9405712918004777,13902.0
weighted avg,0.9408442542297063,0.9405840886203424,0.9405734246037885,13902.0
