,precision,recall,f1-score,support
0.0,0.951122651596151,0.9157352941176471,0.9330935790814416,6800.0
1.0,0.922093813732155,0.9549422697831597,0.9382306149270251,7102.0
accuracy,0.9357646381815566,0.9357646381815566,0.9357646381815566,0.9357646381815566
macro avg,0.9366082326641529,0.9353387819504033,0.9356620970042333,13902.0
weighted avg,0.9362929287857569,0.9357646381815566,0.9357178941854075,13902.0
