,precision,recall,f1-score,support
0.0,0.8713330604448083,0.9239004629629629,0.8968471315216627,6912.0
1.0,0.9199756579948273,0.8650929899856938,0.8916906289169063,6990.0
accuracy,0.894331750827219,0.894331750827219,0.894331750827219,0.894331750827219
macro avg,0.8956543592198178,0.8944967264743284,0.8942688802192845,13902.0
weighted avg,0.8957908188158795,0.894331750827219,0.894254414415689,13902.0
