,precision,recall,f1-score,support
0.0,0.9490225563909774,0.9077963176064442,0.9279517717982649,6952.0
1.0,0.9116105901820187,0.9512230215827339,0.9309956344176876,6950.0
accuracy,0.9295065458207452,0.9295065458207452,0.9295065458207452,0.9295065458207452
macro avg,0.9303165732864981,0.929509669594589,0.9294737031079763,13902.0
weighted avg,0.9303192644076468,0.9295065458207452,0.9294734841565577,13902.0
