,precision,recall,f1-score,support
0.0,0.9652342584303193,0.9333429519549848,0.9490207584537519,6931.0
1.0,0.9358333333333333,0.9665758140869316,0.9509561781102251,6971.0
accuracy,0.9500071932096101,0.9500071932096101,0.9500071932096101,0.9500071932096101
macro avg,0.9505337958818263,0.9499593830209583,0.9499884682819886,13902.0
weighted avg,0.9504914984784355,0.9500071932096101,0.9499912526578431,13902.0
