,precision,recall,f1-score,support
0.0,0.927897261333746,0.8677470698885834,0.8968147151188874,6911.0
1.0,0.8771340233902406,0.9333428694035188,0.9043659043659044,6991.0
accuracy,0.9007337073802331,0.9007337073802331,0.9007337073802331,0.9007337073802331
macro avg,0.9025156423619933,0.9005449696460511,0.900590309742396,13902.0
weighted avg,0.9023695821175868,0.9007337073802331,0.9006120366572198,13902.0
