,precision,recall,f1-score,support
0.0,0.9470519213845703,0.9341724537037037,0.9405680990531683,6912.0
1.0,0.9357707509881423,0.9483547925608011,0.9420207474776183,6990.0
accuracy,0.9413034095813552,0.9413034095813552,0.9413034095813552,0.9413034095813552
macro avg,0.9414113361863563,0.9412636231322524,0.9412944232653933,13902.0
weighted avg,0.9413796885352657,0.9413034095813552,0.94129849845519,13902.0
