,precision,recall,f1-score,support
0.0,0.9466686585001494,0.9110120759056929,0.9284981684981686,6956.0
1.0,0.9141231964483907,0.9486035128131298,0.9310442277801327,6946.0
accuracy,0.9297942742051504,0.9297942742051504,0.9297942742051504,0.9297942742051504
macro avg,0.93039592747427,0.9298077943594114,0.9297711981391507,13902.0
weighted avg,0.9304076327907899,0.9297942742051504,0.9297702824222459,13902.0
