,precision,recall,f1-score,support
0.0,0.904535274356103,0.9155568149617456,0.9100126742712294,7058.0
1.0,0.9118082272861794,0.9003506721215664,0.9060432289369211,6844.0
accuracy,0.9080707811825637,0.9080707811825637,0.9080707811825637,0.9080707811825637
macro avg,0.9081717508211412,0.907953743541656,0.9080279516040752,13902.0
weighted avg,0.9081157728349868,0.9080707811825637,0.9080585033700638,13902.0
