,precision,recall,f1-score,support
0.0,0.9180807489760093,0.9051052783386213,0.9115468409586056,6934.0
1.0,0.9068780073591848,0.9196326061997704,0.9132107738349723,6968.0
accuracy,0.9123867069486404,0.9123867069486404,0.9123867069486404,0.9123867069486404
macro avg,0.912479378167597,0.9123689422691958,0.9123788073967889,13902.0
weighted avg,0.9124656789439252,0.9123867069486404,0.9123808421298416,13902.0
