,precision,recall,f1-score,support
0.0,0.9305495766968002,0.9286839467277674,0.9296158256880734,6983.0
1.0,0.9281696235395932,0.9300476947535771,0.929107710077967,6919.0
accuracy,0.9293626816285426,0.9293626816285426,0.9293626816285426,0.9293626816285426
macro avg,0.9293596001181967,0.9293658207406723,0.9293617678830202,13902.0
weighted avg,0.9293650783588119,0.9293626816285426,0.929362937477289,13902.0
