,precision,recall,f1-score,support
0.0,0.9535809018567639,0.9336315106045304,0.9435007654735,6931.0
1.0,0.9353569421023047,0.9548127958685985,0.9449847377014269,6971.0
accuracy,0.9442526255215077,0.9442526255215077,0.9442526255215077,0.9442526255215077
macro avg,0.9444689219795344,0.9442221532365644,0.9442427515874634,13902.0
weighted avg,0.9444427042270462,0.9442526255215077,0.9442448864921217,13902.0
