,precision,recall,f1-score,support
0.0,0.9392256902761105,0.9204411764705882,0.9297385620915033,6800.0
1.0,0.9252555954683614,0.9429738101943115,0.9340306834030684,7102.0
accuracy,0.9319522370881888,0.9319522370881888,0.9319522370881888,0.9319522370881888
macro avg,0.932240642872236,0.9317074933324498,0.9318846227472859,13902.0
weighted avg,0.9320889032436954,0.9319522370881888,0.9319312426809678,13902.0
