,precision,recall,f1-score,support
0.0,0.9257909316226856,0.9134062140391255,0.9195568749547463,6952.0
1.0,0.9145250603436036,0.9267625899280576,0.9206031587222182,6950.0
accuracy,0.9200834412314775,0.9200834412314775,0.9200834412314775,0.9200834412314775
macro avg,0.9201579959831445,0.9200844019835915,0.9200800168384822,13902.0
weighted avg,0.9201588063608801,0.9200834412314775,0.9200799415770977,13902.0
