,precision,recall,f1-score,support
0.0,0.9096847486509514,0.9269280856605412,0.9182254712248262,6911.0
1.0,0.9263848396501457,0.9090258904305536,0.9176232762977402,6991.0
accuracy,0.9179254783484391,0.9179254783484391,0.9179254783484391,0.9179254783484391
macro avg,0.9180347941505486,0.9179769880455474,0.9179243737612832,13902.0
weighted avg,0.9180828450525748,0.9179254783484391,0.9179226410755486,13902.0
