,precision,recall,f1-score,support
0.0,0.9578931706591282,0.9219533151940427,0.9395796847635728,6983.0
1.0,0.9241052778164601,0.9590981355687238,0.9412765957446809,6919.0
accuracy,0.9404402244281398,0.9404402244281398,0.9404402244281398,0.9404402244281398
macro avg,0.9409992242377941,0.9405257253813832,0.9404281402541268,13902.0
weighted avg,0.9410769981243547,0.9404402244281398,0.9404242342584862,13902.0
