,precision,recall,f1-score,support
0.0,0.9478937325700866,0.9313527545428324,0.9395504473703352,6934.0
1.0,0.9328537170263789,0.949052812858783,0.9408835455644874,6968.0
accuracy,0.940224428139836,0.940224428139836,0.940224428139836,0.940224428139836
macro avg,0.9403737247982327,0.9402027837008077,0.9402169964674113,13902.0
weighted avg,0.9403553331808939,0.940224428139836,0.9402186266407173,13902.0
