,precision,recall,f1-score,support
0.0,0.8992914216794814,0.8772058823529412,0.8881113675277302,6800.0
1.0,0.8851286284220663,0.9059419881723458,0.8954143761742398,7102.0
accuracy,0.8918860595597756,0.8918860595597756,0.8918860595597756,0.8918860595597756
macro avg,0.8922100250507738,0.8915739352626435,0.891762871850985,13902.0
weighted avg,0.8920561923805199,0.8918860595597756,0.8918421952796732,13902.0
