,precision,recall,f1-score,support
0.0,0.8975706776530757,0.9140625,0.9057415239050963,6912.0
1.0,0.9134489290397785,0.8968526466380544,0.9050747130585433,6990.0
accuracy,0.9054092936268163,0.9054092936268163,0.9054092936268163,0.9054092936268163
macro avg,0.9055098033464271,0.9054575733190272,0.9054081184818198,13902.0
weighted avg,0.9055543474267093,0.9054092936268163,0.905406247842846,13902.0
