,precision,recall,f1-score,support
0.0,0.9460484106153397,0.9356792616094606,0.9408352668213457,6934.0
1.0,0.9366837024417944,0.9469001148105626,0.9417642021124749,6968.0
accuracy,0.9413034095813552,0.9413034095813552,0.9413034095813552,0.9413034095813552
macro avg,0.9413660565285671,0.9412896882100116,0.9412997344669103,13902.0
weighted avg,0.9413546049360659,0.9413034095813552,0.941300870411375,13902.0
