,precision,recall,f1-score,support
0.0,0.9572806614607258,0.8987924094307073,0.9271149996292726,6956.0
1.0,0.9044905711572379,0.9598329974085805,0.9313403646015227,6946.0
accuracy,0.9292907495324414,0.9292907495324414,0.9292907495324414,0.9292907495324414
macro avg,0.9308856163089818,0.9293127034196439,0.9292276821153976,13902.0
weighted avg,0.9309046028182263,0.9292907495324414,0.9292261624186013,13902.0
