,precision,recall,f1-score,support
0.0,0.9600059031877214,0.9315480452527567,0.9455629042808342,6983.0
1.0,0.9329216952006736,0.960832490244255,0.9466714133143467,6919.0
accuracy,0.946122860020141,0.946122860020141,0.946122860020141,0.946122860020141
macro avg,0.9464637991941975,0.9461902677485059,0.9461171587975905,13902.0
weighted avg,0.9465261423574535,0.946122860020141,0.9461146072014839,13902.0
