,precision,recall,f1-score,support
0.0,0.935416040853109,0.8953421506612996,0.9149405024239753,6956.0
1.0,0.8995030369961348,0.9380938669737978,0.9183932346723044,6946.0
accuracy,0.9167026327147173,0.9167026327147173,0.9167026327147173,0.9167026327147173
macro avg,0.9174595389246218,0.9167180088175487,0.9166668685481398,13902.0
weighted avg,0.9174724554128456,0.9167026327147173,0.9166656267368004,13902.0
