,precision,recall,f1-score,support
0.0,0.9181210005817335,0.9134712776732745,0.9157902371799522,6911.0
1.0,0.9148875604896101,0.9194678872836504,0.9171720054219876,6991.0
accuracy,0.9164868364264135,0.9164868364264135,0.9164868364264135,0.9164868364264135
macro avg,0.9165042805356718,0.9164695824784624,0.9164811213009699,13902.0
weighted avg,0.9164949770107339,0.9164868364264135,0.916485097040409,13902.0
