,precision,recall,f1-score,support
0.0,0.9406961753330468,0.9304335505809012,0.9355367191395398,7058.0
1.0,0.9290564947261957,0.9395090590298071,0.9342535415909917,6844.0
accuracy,0.9349014530283413,0.9349014530283413,0.9349014530283413,0.9349014530283413
macro avg,0.9348763350296212,0.9349713048053541,0.9348951303652657,13902.0
weighted avg,0.9349659225583893,0.9349014530283413,0.9349050066418946,13902.0
