,precision,recall,f1-score,support
0.0,0.9335960303561004,0.9201668584579977,0.9268328020863519,6952.0
1.0,0.9212765957446809,0.9345323741007194,0.9278571428571428,6950.0
accuracy,0.9273485829377068,0.9273485829377068,0.9273485829377068,0.9273485829377068
macro avg,0.9274363130503906,0.9273496162793586,0.9273449724717473,13902.0
weighted avg,0.927437199213145,0.9273485829377068,0.9273448987887686,13902.0
