,precision,recall,f1-score,support
0.0,0.9369488536155203,0.9164749856239218,0.9265988372093024,6956.0
1.0,0.9181459566074951,0.9382378347250216,0.9280831671888351,6946.0
accuracy,0.9273485829377068,0.9273485829377068,0.9273485829377068,0.9273485829377068
macro avg,0.9275474051115077,0.9273564101744718,0.9273410021990687,13902.0
weighted avg,0.9275541677704805,0.9273485829377068,0.9273404683442351,13902.0
