,precision,recall,f1-score,support
0.0,0.9328554710356934,0.9035137432700482,0.9179501943284872,7058.0
1.0,0.9036229833003113,0.9329339567504383,0.9180445722501798,6844.0
accuracy,0.9179974104445403,0.9179974104445403,0.9179974104445403,0.9179974104445403
macro avg,0.9182392271680024,0.9182238500102433,0.9179973832893336,13902.0
weighted avg,0.9184642218585279,0.9179974104445403,0.917996656887548,13902.0
