,precision,recall,f1-score,support
0.0,0.924179104477612,0.8906789413118527,0.9071198359214767,6952.0
1.0,0.8944737572896417,0.9269064748201439,0.9104013566986998,6950.0
accuracy,0.9087901021435765,0.9087901021435765,0.9087901021435765,0.9087901021435765
macro avg,0.9093264308836269,0.9087927080659983,0.9087605963100882,13902.0
weighted avg,0.9093285676515156,0.9087901021435765,0.9087603602634203,13902.0
