,precision,recall,f1-score,support
0.0,0.9481132075471698,0.9095022624434389,0.928406466512702,7072.0
1.0,0.9100871031188537,0.9484626647144949,0.9288786922856325,6830.0
accuracy,0.9286433606675298,0.9286433606675298,0.9286433606675298,0.9286433606675298
macro avg,0.9291001553330117,0.928982463578967,0.9286425793991673,13902.0
weighted avg,0.9294311263181813,0.9286433606675298,0.9286384692482159,13902.0
