,precision,recall,f1-score,support
0.0,0.9206248007650621,0.8329968272281512,0.8746214415505754,6934.0
1.0,0.8481908757210278,0.9285304247990815,0.8865442587010139,6968.0
accuracy,0.8808804488562797,0.8808804488562797,0.8808804488562797,0.8808804488562797
macro avg,0.8844078382430449,0.8807636260136164,0.8805828501257946,13902.0
weighted avg,0.8843192627340715,0.8808804488562797,0.8805974298906887,13902.0
