,precision,recall,f1-score,support
0.0,0.9363262910798122,0.9024321266968326,0.9190668202764979,7072.0
1.0,0.9026248941574937,0.9364568081991215,0.9192296636964644,6830.0
accuracy,0.9191483239821608,0.9191483239821608,0.9191483239821608,0.9191483239821608
macro avg,0.919475592618653,0.919444467447977,0.9191482419864812,13902.0
weighted avg,0.9197689222854347,0.9191483239821608,0.9191468246325885,13902.0
