,precision,recall,f1-score,support
0.0,0.9356955380577427,0.918946011742804,0.9272451412470197,6983.0
1.0,0.9196479273140261,0.9362624656742303,0.9278808279023132,6919.0
accuracy,0.9275643792260106,0.9275643792260106,0.9275643792260106,0.9275643792260106
macro avg,0.9276717326858844,0.9276042387085172,0.9275629845746665,13902.0
weighted avg,0.9277086715107873,0.9275643792260106,0.927561521333912,13902.0
