,precision,recall,f1-score,support
0,0.9560859188544153,0.9154478976234004,0.9353257062806444,2188.0
1,0.8945868945868946,0.9446450060168472,0.9189347380743343,1662.0
accuracy,0.928051948051948,0.928051948051948,0.928051948051948,0.928051948051948
macro avg,0.9253364067206549,0.9300464518201238,0.9271302221774893,3850.0
weighted avg,0.9295375088978909,0.928051948051948,0.9282499168887257,3850.0
