,precision,recall,f1-score,support
0,0.9349046015712682,0.9199337382661513,0.9273587531310882,1811.0
1,0.9256028732683428,0.9395833333333333,0.9325407081933316,1920.0
accuracy,0.9300455641919056,0.9300455641919056,0.9300455641919056,0.9300455641919056
macro avg,0.9302537374198054,0.9297585357997423,0.9299497306622099,3731.0
weighted avg,0.9301178638758469,0.9300455641919056,0.9300254252617522,3731.0
