,precision,recall,f1-score,support
0,0.9481108312342569,0.9162609542356378,0.9319138400594207,2054.0
1,0.9089465325569084,0.9434065934065934,0.9258560258829873,1820.0
accuracy,0.9290139390810532,0.9290139390810532,0.9290139390810532,0.9290139390810532
macro avg,0.9285286818955827,0.9298337738211155,0.928884932971204,3874.0
weighted avg,0.929711496285167,0.9290139390810532,0.9290678870906265,3874.0
