,precision,recall,f1-score,support
0,0.9283819628647215,0.920568122041031,0.9244585314315901,1901.0
1,0.9184224743381956,0.9264305177111717,0.9224091155724363,1835.0
accuracy,0.9234475374732334,0.9234475374732334,0.9234475374732334,0.9234475374732334
macro avg,0.9234022186014585,0.9234993198761013,0.9234338235020132,3736.0
weighted avg,0.9234901905290216,0.9234475374732334,0.9234519259440239,3736.0
