,precision,recall,f1-score,support
0,0.9332654100866021,0.9100844510680576,0.9215291750503017,2013.0
1,0.9021092482422931,0.9271817676486938,0.9144736842105263,1799.0
accuracy,0.9181532004197271,0.9181532004197271,0.9181532004197271,0.9181532004197271
macro avg,0.9176873291644476,0.9186331093583757,0.918001429630414,3812.0
weighted avg,0.9185618594155863,0.9181532004197271,0.9181994720018348,3812.0
