,precision,recall,f1-score,support
0,0.9533267130089375,0.934761441090555,0.9439528023598821,2054.0
1,0.9279569892473118,0.9483516483516483,0.9380434782608695,1820.0
accuracy,0.9411461022199277,0.9411461022199277,0.9411461022199277,0.9411461022199277
macro avg,0.9406418511281247,0.9415565447211016,0.9409981403103758,3874.0
weighted avg,0.9414080508390462,0.9411461022199277,0.9411766098301446,3874.0
