,precision,recall,f1-score,support
0,0.9213239283776451,0.9263502454991817,0.9238302502720348,1833.0
1,0.9338235294117647,0.9292682926829269,0.9315403422982884,2050.0
accuracy,0.927890806077775,0.927890806077775,0.927890806077775,0.927890806077775
macro avg,0.9275737288947049,0.9278092690910542,0.9276852962851616,3883.0
weighted avg,0.9279229966547363,0.927890806077775,0.9279007340870798,3883.0
