,precision,recall,f1-score,support
0,0.927333705980995,0.9160684704583103,0.9216666666666667,1811.0
1,0.92173017507724,0.9322916666666666,0.9269808389435525,1920.0
accuracy,0.9244170463682658,0.9244170463682658,0.9244170463682658,0.9244170463682658
macro avg,0.9245319405291175,0.9241800685624885,0.9243237528051096,3731.0
weighted avg,0.9244500878262886,0.9244170463682658,0.9244013787469725,3731.0
