,precision,recall,f1-score,support
0,0.932296890672016,0.9225806451612903,0.9274133200299327,2015.0
1,0.9141441937259218,0.9248329621380846,0.9194575145308608,1796.0
accuracy,0.9236420886906324,0.9236420886906324,0.9236420886906324,0.9236420886906324
macro avg,0.923220542198969,0.9237068036496875,0.9234354172803967,3811.0
weighted avg,0.923742116671705,0.9236420886906324,0.9236640083856574,3811.0
