,precision,recall,f1-score,support
0,0.9255788313120177,0.8911889596602972,0.908058409951325,1884.0
1,0.9038461538461539,0.934529582929195,0.9189318073438245,2062.0
accuracy,0.9138367967562088,0.9138367967562088,0.9138367967562088,0.9138367967562088
macro avg,0.9147124925790857,0.9128592712947461,0.9134951086475748,3946.0
weighted avg,0.9142223232191107,0.9138367967562088,0.9137403525319976,3946.0
