,precision,recall,f1-score,support
0,0.939060939060939,0.9330024813895782,0.9360219068956933,2015.0
1,0.9253731343283582,0.9320712694877505,0.9287101248266297,1796.0
accuracy,0.9325636315927578,0.9325636315927578,0.9325636315927578,0.9325636315927578
macro avg,0.9322170366946486,0.9325368754386644,0.9323660158611615,3811.0
weighted avg,0.9326103231334357,0.9325636315927578,0.9325761024884411,3811.0
