,precision,recall,f1-score,support
0,0.9477575160177427,0.9187768752986144,0.933042212518195,2093.0
1,0.9099099099099099,0.9418540866703237,0.9256064690026955,1823.0
accuracy,0.9295199182839632,0.9295199182839632,0.9295199182839632,0.9295199182839632
macro avg,0.9288337129638263,0.930315480984469,0.9293243407604452,3916.0
weighted avg,0.9301384695584528,0.9295199182839632,0.9295806802330173,3916.0
