,precision,recall,f1-score,support
0,0.9353260869565218,0.9292656587473002,0.9322860238353197,1852.0
1,0.9366537717601547,0.9421206225680934,0.9393792434529583,2056.0
accuracy,0.936028659160696,0.936028659160696,0.936028659160696,0.936028659160696
macro avg,0.9359899293583382,0.9356931406576967,0.9358326336441389,3908.0
weighted avg,0.9360245823393951,0.936028659160696,0.9360177688542206,3908.0
