,precision,recall,f1-score,support
0,0.9431253451131971,0.9070631970260223,0.9247428262046562,1883.0
1,0.9172185430463576,0.9495592556317336,0.9331087584215593,2042.0
accuracy,0.9291719745222929,0.9291719745222929,0.9291719745222929,0.9291719745222929
macro avg,0.9301719440797773,0.928311226328878,0.9289257923131078,3925.0
weighted avg,0.9296472075793152,0.9291719745222929,0.9290952424051444,3925.0
