,precision,recall,f1-score,support
0,0.9349206349206349,0.9024514811031665,0.9183991683991685,1958.0
1,0.8973118279569893,0.9313616071428571,0.9140197152245344,1792.0
accuracy,0.9162666666666667,0.9162666666666667,0.9162666666666667,0.9162666666666667
macro avg,0.916116231438812,0.9169065441230118,0.9162094418118514,3750.0
weighted avg,0.9169486396996074,0.9162666666666667,0.9163063737087833,3750.0
