,precision,recall,f1-score,support
0,0.9185022026431718,0.9065217391304348,0.912472647702407,1840.0
1,0.9162609542356378,0.9270935960591133,0.921645445641528,2030.0
accuracy,0.917312661498708,0.917312661498708,0.917312661498708,0.917312661498708
macro avg,0.9173815784394048,0.9168076675947741,0.9170590466719675,3870.0
weighted avg,0.9173265607136385,0.917312661498708,0.9172842187144007,3870.0
