,precision,recall,f1-score,support
0,0.9202099737532808,0.9178010471204189,0.9190039318479686,1910.0
1,0.9099770642201835,0.9125934445083381,0.9112833763996554,1739.0
accuracy,0.9153192655522061,0.9153192655522061,0.9153192655522061,0.9153192655522061
macro avg,0.9150935189867322,0.9151972458143784,0.915143654123812,3649.0
weighted avg,0.9153332870780119,0.9153192655522061,0.9153245550530614,3649.0
