,precision,recall,f1-score,support
0,0.9404117009750813,0.9194915254237288,0.9298339582217462,1888.0
1,0.9235796882855707,0.943502824858757,0.9334349593495934,1947.0
accuracy,0.9316818774445893,0.9316818774445893,0.9316818774445893,0.9316818774445893
macro avg,0.931995694630326,0.9314971751412429,0.9316344587856698,3835.0
weighted avg,0.9318662176096375,0.9316818774445893,0.9316621587943456,3835.0
