,precision,recall,f1-score,support
0,0.9464656964656964,0.9262461851475077,0.9362467866323908,1966.0
1,0.9140995260663507,0.9374240583232077,0.9256148770245951,1646.0
accuracy,0.9313399778516057,0.9313399778516057,0.9313399778516057,0.9313399778516057
macro avg,0.9302826112660236,0.9318351217353578,0.930930831828493,3612.0
weighted avg,0.9317163286702028,0.9313399778516057,0.931401791279558,3612.0
