,precision,recall,f1-score,support
0,0.9589169000933707,0.9294117647058824,0.9439338235294118,2210.0
1,0.8941655359565808,0.9374110953058321,0.9152777777777779,1406.0
accuracy,0.9325221238938053,0.9325221238938053,0.9325221238938053,0.9325221238938053
macro avg,0.9265412180249757,0.9334114300058572,0.9296058006535948,3616.0
weighted avg,0.93373979335213,0.9325221238938053,0.9327915668018683,3616.0
