,precision,recall,f1-score,support
0,0.9397892624184646,0.9118792599805258,0.9256239189523103,2054.0
1,0.9037745879851143,0.9340659340659341,0.9186706295595785,1820.0
accuracy,0.92230252968508,0.92230252968508,0.92230252968508,0.92230252968508
macro avg,0.9217819252017895,0.9229725970232299,0.9221472742559444,3874.0
weighted avg,0.9228696167115215,0.92230252968508,0.9223572729288793,3874.0
