,precision,recall,f1-score,support
0,0.9462041226747109,0.8991877687529861,0.9220970112689858,2093.0
1,0.8905033731188375,0.9413055403181568,0.9151999999999999,1823.0
accuracy,0.9187946884576098,0.9187946884576098,0.9187946884576098,0.9187946884576098
macro avg,0.9183537478967743,0.9202466545355714,0.9186485056344929,3916.0
weighted avg,0.9202739729197678,0.9187946884576098,0.9188862728769118,3916.0
