,precision,recall,f1-score,support
0,0.913594470046083,0.9231664726426076,0.9183555298204981,1718.0
1,0.9397810218978102,0.9321266968325792,0.9359382099045888,2210.0
accuracy,0.9282077393075356,0.9282077393075356,0.9282077393075356,0.9282077393075356
macro avg,0.9266877459719466,0.9276465847375934,0.9271468698625434,3928.0
weighted avg,0.928327738781398,0.9282077393075356,0.9282480254889911,3928.0
