,precision,recall,f1-score,support
0,0.9402347918890075,0.9101239669421488,0.9249343832020999,1936.0
1,0.9204389574759945,0.9472941176470588,0.933673469387755,2125.0
accuracy,0.9295739965525732,0.9295739965525732,0.9295739965525732,0.9295739965525732
macro avg,0.9303368746825009,0.9287090422946038,0.9293039262949274,4061.0
weighted avg,0.9298762230321612,0.9295739965525732,0.9295072859710034,4061.0
