,precision,recall,f1-score,support
0,0.8759736369083283,0.9218158890290038,0.8983102918586789,1586.0
1,0.9485049833887044,0.9169008430349257,0.9324351908552767,2491.0
accuracy,0.9188128525876871,0.9188128525876871,0.9188128525876871,0.9188128525876871
macro avg,0.9122393101485163,0.9193583660319647,0.9153727413569779,4077.0
weighted avg,0.920289453460356,0.9188128525876871,0.9191602117508852,4077.0
