,precision,recall,f1-score,support
0,0.9368591473286563,0.9108079748163693,0.9236499068901303,1906.0
1,0.9253075571177505,0.9473684210526315,0.936208046232496,2223.0
accuracy,0.9304916444659724,0.9304916444659724,0.9304916444659724,0.9304916444659724
macro avg,0.9310833522232034,0.9290881979345005,0.9299289765613131,4129.0
weighted avg,0.9306399211143566,0.9304916444659724,0.93041104609044,4129.0
