,precision,recall,f1-score,support
0,0.9507439712673166,0.9292878635907723,0.939893482120213,1994.0
1,0.9287518948964123,0.9503619441571872,0.939432660362893,1934.0
accuracy,0.939663951120163,0.939663951120163,0.939663951120163,0.939663951120163
macro avg,0.9397479330818644,0.9398249038739798,0.939663071241553,3928.0
weighted avg,0.9399158970052675,0.939663951120163,0.9396665907559928,3928.0
