,precision,recall,f1-score,support
0,0.9294628323385784,0.9092356687898089,0.9192379930238799,1884.0
1,0.9186875891583453,0.9369544131910766,0.9277310924369747,2062.0
accuracy,0.9237202230106437,0.9237202230106437,0.9237202230106437,0.9237202230106437
macro avg,0.9240752107484618,0.9230950409904428,0.9234845427304272,3946.0
weighted avg,0.9238321806818017,0.9237202230106437,0.923676100218457,3946.0
