,precision,recall,f1-score,support
0,0.9539441450269476,0.936958614051973,0.9453750910415148,2078.0
1,0.9205097087378641,0.9416511483550589,0.930960417305922,1611.0
accuracy,0.9390078612089997,0.9390078612089997,0.9390078612089997,0.9390078612089997
macro avg,0.9372269268824058,0.939304881203516,0.9381677541737184,3689.0
weighted avg,0.9393432025325823,0.9390078612089997,0.9390801494887797,3689.0
